transaction_id,trade_date,trade_timestamp,pair,direction,client_id,client_name,client_type,client_tier,market_maker_id,market_maker_name,volume_crypto,mid_price_idr,mm_price_idr,client_price_idr,spread_bps,idr_mm_amount,idr_client_amount,gross_spread_idr,tax_idr,net_pnl_idr,bank_account_id,client_wallet_id,mm_wallet_id,crypto_settlement_timestamp,fiat_settlement_timestamp,pnl_recognition_timestamp,pnl_recognition_month,status,exchange_ref,notes
OTC-05332,2024-11-20,2024-11-20 12:31:53,USDC/IDR,BUY,CLT-007,Jakarta Capital Alpha,Institutional,A,MM-003,Apex Alpha Liquidity,176439.6912650078,15663.367727141653,15668.489694764141,15731.163653543197,19,2764543484.3331413,2775601658.270474,11058173.93733263,5828763.482367995,5229410.454964635,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-11-20 13:03:50,2024-11-20 14:18:00,2024-11-20 14:18:00,2024-11,SETTLED,EX-002,
OTC-05333,2024-11-20,2024-11-20 15:11:20,USDT/IDR,SELL,CLT-005,PT Teknologi Nusantara,Corporate,B,MM-002,Global OTC Solutions,340119.6291318516,16383.286594686657,16396.88287939339,16323.09690643612,24,5576901723.857687,5551805666.1003275,25096057.757359505,11658791.898810687,13437265.858548818,BANK-IDR-001,WALLET-USDT-001,WALLET-USDT-002,2024-11-20 15:26:28,2024-11-20 18:41:00,2024-11-20 18:41:00,2024-11,SETTLED,EX-002,
OTC-05334,2024-11-20,2024-11-20 16:06:35,USDT/IDR,SELL,CLT-003,Indo Global Investment,Institutional,A,MM-003,Apex Alpha Liquidity,74655.74910060823,16383.286594686657,16395.809366398644,16340.06361455289,13,1224041430.3592596,1219879689.4960382,4161740.863221407,2561747.34794168,1599993.515279727,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-11-20 16:29:30,2024-11-20 17:44:38,2024-11-20 17:44:38,2024-11,SETTLED,EX-002,
OTC-05335,2024-11-20,2024-11-20 10:09:49,USDT/IDR,BUY,CLT-005,PT Teknologi Nusantara,Corporate,B,MM-003,Apex Alpha Liquidity,9316.468669230067,16383.286594686657,16385.191369289252,16447.45509649255,17,152652122.03132224,153232200.09504125,580078.0637190044,321787.6201995866,258290.44351941778,BANK-IDR-001,WALLET-USDT-001,WALLET-USDT-002,2024-11-20 10:37:09,2024-11-20 11:12:41,2024-11-20 11:12:41,2024-11,SETTLED,EX-001,
OTC-05336,2024-11-20,2024-11-20 10:59:10,USDT/IDR,BUY,CLT-001,PT Maju Jaya Bersama,Corporate,A,MM-003,Apex Alpha Liquidity,270170.38140163245,16383.286594686657,16387.12240217101,16457.587028500348,22,4427315109.469777,4446352564.440497,19037454.97072029,9337340.385325044,9700114.585395247,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-11-20 11:36:18,2024-11-20 14:35:58,2024-11-20 14:35:58,2024-11,SETTLED,EX-001,
OTC-05337,2024-11-20,2024-11-20 10:26:48,USDC/IDR,BUY,CLT-009,PT Sumber Berkah,Corporate,C,MM-002,Global OTC Solutions,301706.30949202797,15663.367727141653,15661.420755243289,15733.463290717407,25,4725149457.466302,4746885144.970647,21735687.50434494,9968458.804438358,11767228.699906582,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-11-20 10:56:29,2024-11-20 13:12:30,2024-11-20 13:12:30,2024-11,SETTLED,EX-002,
OTC-05338,2024-11-20,2024-11-20 10:39:43,USDT/IDR,SELL,CLT-004,Siti Aminah,HNWI,C,MM-003,Apex Alpha Liquidity,323185.04142279667,16383.286594686657,16388.173847482616,16327.53760424693,16,5296412643.742662,5276815916.960814,19596726.781847954,11081313.42561771,8515413.356230244,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-11-20 11:29:55,2024-11-20 12:34:42,2024-11-20 12:34:42,2024-11,SETTLED,EX-002,
OTC-05339,2024-11-20,2024-11-20 14:05:17,USDC/IDR,SELL,CLT-009,PT Sumber Berkah,Corporate,C,MM-003,Apex Alpha Liquidity,27123.953931146083,15663.367727141653,15673.419040724324,15615.427390273644,16,425125096.0041544,423552133.148939,1572962.8552153707,889459.4796127719,683503.3756025988,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-11-20 14:36:03,2024-11-20 17:00:06,2024-11-20 17:00:06,2024-11,SETTLED,EX-002,
OTC-05340,2024-11-20,2024-11-20 11:21:48,USDT/IDR,SELL,CLT-005,PT Teknologi Nusantara,Corporate,B,MM-002,Global OTC Solutions,462811.8953086308,16383.286594686657,16386.273700530386,16312.535468878,24,7583762388.388439,7549635457.640692,34126930.74774742,15854234.461045451,18272696.28670197,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-11-20 11:28:14,2024-11-20 14:21:54,2024-11-20 14:21:54,2024-11,SETTLED,EX-002,
OTC-05341,2024-11-20,2024-11-20 09:00:33,USDT/IDR,SELL,CLT-002,Andi Pratama,HNWI,B,MM-001,Liquidity Prime,370697.62531552947,16383.286594686657,16376.122552678953,16302.430001191899,24,6070589742.154175,6043272088.314481,27317653.839694023,12690871.385460408,0.0,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-11-20 09:52:58,2024-11-20 12:42:39,2024-11-20 12:42:39,2024-11,PENDING,EX-001,
OTC-05342,2024-11-20,2024-11-20 14:17:17,USDT/IDR,SELL,CLT-007,Jakarta Capital Alpha,Institutional,A,MM-003,Apex Alpha Liquidity,257286.04877278986,16383.286594686657,16380.61622178754,16310.179572033854,22,4214504024.167182,4196381656.863263,18122367.30391884,8812401.479412852,9309965.824505987,BANK-IDR-001,WALLET-USDT-001,WALLET-USDT-002,2024-11-20 14:30:03,2024-11-20 15:26:48,2024-11-20 15:26:48,2024-11,SETTLED,EX-001,
OTC-05343,2024-11-20,2024-11-20 11:26:48,USDT/IDR,BUY,CLT-010,Dewi Sartika,HNWI,B,MM-001,Liquidity Prime,441022.69106542494,16383.286594686657,16374.331753532542,16439.82908054667,19,7221451854.3409605,7250337661.758324,28885807.417363167,15225709.089692479,13660098.327670688,BANK-IDR-001,WALLET-USDT-001,WALLET-USDT-002,2024-11-20 11:47:39,2024-11-20 12:49:11,2024-11-20 12:49:11,2024-11,SETTLED,EX-002,
OTC-05344,2024-11-21,2024-11-21 14:29:31,PAXG/IDR,SELL,CLT-010,Dewi Sartika,HNWI,B,MM-001,Liquidity Prime,14.905367439088012,33217983.197720703,33195314.503945984,32843444.17020416,85,494788359.9374025,489543603.32206607,5244756.615336418,1028041.5669763386,4216715.0483600795,BANK-IDR-003,WALLET-PAXG-001,WALLET-USDT-002,2024-11-21 17:17:25,2024-11-22 02:22:28,2024-11-22 02:22:28,2024-11,SETTLED,EX-001,
OTC-05345,2024-11-21,2024-11-21 15:07:43,USDT/IDR,SELL,CLT-009,PT Sumber Berkah,Corporate,C,MM-002,Global OTC Solutions,378624.1021798039,16379.838572051754,16372.999994163078,16300.95879418876,23,6199212422.779929,6171935888.119698,27276534.66023159,12961065.365051365,14315469.295180226,BANK-IDR-001,WALLET-USDT-001,WALLET-USDT-002,2024-11-21 15:56:43,2024-11-21 17:08:06,2024-11-21 17:08:06,2024-11,SETTLED,EX-002,
OTC-05346,2024-11-21,2024-11-21 12:17:58,USDT/IDR,BUY,CLT-005,PT Teknologi Nusantara,Corporate,B,MM-002,Global OTC Solutions,210563.73641730237,16379.838572051754,16387.01159695782,16455.83704566504,21,3450510390.5691032,3465002534.209493,14492143.64038992,7276505.321839935,7215638.318549984,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-11-21 12:25:04,2024-11-21 14:23:47,2024-11-21 14:23:47,2024-11,SETTLED,EX-001,
OTC-05347,2024-11-21,2024-11-21 10:48:26,USDT/IDR,SELL,CLT-007,Jakarta Capital Alpha,Institutional,A,MM-002,Global OTC Solutions,435087.61003165145,16379.838572051754,16365.333348138503,16286.779748067438,27,7120353773.812866,7086176075.698564,34177698.114302635,14880969.758966982,19296728.355335653,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-11-21 11:36:59,2024-11-21 12:53:58,2024-11-21 12:53:58,2024-11,SETTLED,EX-002,
OTC-05348,2024-11-21,2024-11-21 17:34:45,USDT/IDR,BUY,CLT-009,PT Sumber Berkah,Corporate,C,MM-003,Apex Alpha Liquidity,37185.5818794245,16379.838572051754,16372.749917430458,16444.79001706715,23,608830232.645951,611509085.6695931,2678853.023642063,1284169.0799061453,1394683.9437359178,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-11-21 18:15:26,2024-11-21 20:46:12,2024-11-21 20:46:12,2024-11,SETTLED,EX-002,
OTC-05349,2024-11-21,2024-11-21 16:02:37,USDT/IDR,BUY,CLT-010,Dewi Sartika,HNWI,B,MM-003,Apex Alpha Liquidity,92592.66593410417,16379.838572051754,16395.989451894773,16456.654612866783,16,1518148373.9783883,1523765522.9621084,5617148.983720064,3199907.5982204275,2417241.3854996366,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-11-21 16:21:23,2024-11-21 17:07:36,2024-11-21 17:07:36,2024-11,SETTLED,EX-002,
OTC-05350,2024-11-21,2024-11-21 11:46:21,USDC/IDR,SELL,CLT-004,Siti Aminah,HNWI,C,MM-001,Liquidity Prime,234478.086505367,15627.706806470473,15640.045493195279,15563.409270278622,28,3667247940.1013184,3649278425.194822,17969514.906496525,7663484.692909125,10306030.2135874,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-11-21 12:14:04,2024-11-21 14:08:20,2024-11-21 14:08:20,2024-11,SETTLED,EX-002,
OTC-05351,2024-11-21,2024-11-21 12:12:27,USDC/IDR,SELL,CLT-010,Dewi Sartika,HNWI,B,MM-003,Apex Alpha Liquidity,273875.9720633117,15627.706806470473,15629.441083090262,15557.545654108048,25,4280528369.437605,4260837938.9381924,19690430.499412537,8947759.671770204,10742670.827642333,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-11-21 13:12:17,2024-11-21 14:50:41,2024-11-21 14:50:41,2024-11,SETTLED,EX-001,
OTC-05352,2024-11-21,2024-11-21 12:57:51,USDT/IDR,SELL,CLT-009,PT Sumber Berkah,Corporate,C,MM-001,Liquidity Prime,346694.4209900281,16379.838572051754,16364.094013378908,16283.909952713351,28,5673340098.994786,5645540732.509711,27799366.485074997,11855635.538270393,15943730.946804604,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-11-21 13:41:00,2024-11-21 15:42:55,2024-11-21 15:42:55,2024-11,SETTLED,EX-002,
OTC-05353,2024-11-21,2024-11-21 17:08:27,USDT/IDR,SELL,CLT-004,Siti Aminah,HNWI,C,MM-003,Apex Alpha Liquidity,55901.627481640186,16379.838572051754,16388.81859847792,16321.62444222416,20,916161632.1562891,912405369.4644482,3756262.691840887,1916051.2758753411,1840211.415965546,BANK-IDR-001,WALLET-USDT-001,WALLET-USDT-002,2024-11-21 17:39:30,2024-11-21 19:05:30,2024-11-21 19:05:30,2024-11,SETTLED,EX-001,
OTC-05354,2024-11-21,2024-11-21 11:02:35,USDC/IDR,BUY,CLT-005,PT Teknologi Nusantara,Corporate,B,MM-002,Global OTC Solutions,254307.19305678434,15627.706806470473,15637.57693342983,15703.254756550234,21,3976748296.1500573,3993450638.9938874,16702342.843830109,8386246.341887163,8316096.501942946,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-11-21 11:45:25,2024-11-21 13:22:53,2024-11-21 13:22:53,2024-11,SETTLED,EX-002,
OTC-05355,2024-11-21,2024-11-21 09:15:44,BTC/IDR,SELL,CLT-005,PT Teknologi Nusantara,Corporate,B,MM-001,Liquidity Prime,1.9450582650882438,829293261.9292,829143905.2436957,821349952.534405,73,1612733205.841794,1597573513.706881,15159692.134912968,3354904.37878445,11804787.756128518,BANK-IDR-001,WALLET-BTC-001,WALLET-USDT-002,2024-11-21 11:00:07,2024-11-21 11:57:59,2024-11-21 11:57:59,2024-11,SETTLED,EX-001,
OTC-05356,2024-11-21,2024-11-21 16:29:49,USDT/IDR,BUY,CLT-006,Budi Santoso,HNWI,A,MM-002,Global OTC Solutions,14451.352755501219,16379.838572051754,16372.859911960568,16446.537781564388,24,236609974.2041468,237674719.08806542,1064744.8839186132,499116.91008493735,565627.9738336758,BANK-IDR-001,WALLET-USDT-001,WALLET-USDT-002,2024-11-21 17:26:25,2024-11-21 20:25:31,2024-11-21 20:25:31,2024-11,SETTLED,EX-001,
OTC-05357,2024-11-21,2024-11-21 10:33:42,USDC/IDR,BUY,CLT-005,PT Teknologi Nusantara,Corporate,B,MM-002,Global OTC Solutions,225383.01598127375,15627.706806470473,15630.052810991117,15697.26203807838,22,3522748442.487764,3537896260.790461,15147818.302697182,7429582.147659968,7718236.155037214,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-11-21 10:51:20,2024-11-21 13:38:04,2024-11-21 13:38:04,2024-11,SETTLED,EX-002,
OTC-05358,2024-11-21,2024-11-21 10:51:02,USDC/IDR,SELL,CLT-006,Budi Santoso,HNWI,A,MM-003,Apex Alpha Liquidity,284467.39349622466,15627.706806470473,15623.304053248201,15546.749863387284,28,4444320581.826518,4422543410.975568,21777170.85095024,9287341.163048692,12489829.687901549,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-11-21 11:42:06,2024-11-21 14:34:08,2024-11-21 14:34:08,2024-11,SETTLED,EX-002,
OTC-05359,2024-11-21,2024-11-21 14:22:32,USDC/IDR,BUY,CLT-005,PT Teknologi Nusantara,Corporate,B,MM-003,Apex Alpha Liquidity,81734.97873199114,15627.706806470473,15640.44763161836,15706.137511671157,21,1278371654.5291479,1283740815.4781704,5369160.9490225315,2695855.712504158,2673305.2365183737,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-11-21 15:08:44,2024-11-21 16:18:34,2024-11-21 16:18:34,2024-11,SETTLED,EX-002,
OTC-05360,2024-11-21,2024-11-21 16:36:14,USDT/IDR,SELL,CLT-009,PT Sumber Berkah,Corporate,C,MM-001,Liquidity Prime,348487.49096022756,16379.838572051754,16379.924758038662,16317.681043958115,17,5708198881.0462055,5686507725.29823,21691155.74797535,11941666.223126283,9749489.524849067,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-11-21 16:42:36,2024-11-21 19:55:33,2024-11-21 19:55:33,2024-11,SETTLED,EX-001,
OTC-05361,2024-11-21,2024-11-21 15:19:54,USDT/IDR,SELL,CLT-003,Indo Global Investment,Institutional,A,MM-003,Apex Alpha Liquidity,274926.1482004855,16379.838572051754,16373.172304212214,16317.503518377893,13,4501413195.419931,4486108390.555504,15304804.864427567,9420827.620166557,5883977.24426101,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-11-21 15:59:57,2024-11-21 16:39:40,2024-11-21 16:39:40,2024-11,SETTLED,EX-002,
OTC-05362,2024-11-21,2024-11-21 14:33:10,USDT/IDR,BUY,CLT-002,Andi Pratama,HNWI,B,MM-001,Liquidity Prime,80717.4331003345,16379.838572051754,16390.662642623975,16466.059690780043,25,1323012215.3261526,1329098071.5166526,6085856.190500021,2791105.95018497,0.0,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-11-21 15:13:31,2024-11-21 16:02:37,2024-11-21 16:02:37,2024-11,FAILED,EX-002,
OTC-05363,2024-11-21,2024-11-21 15:28:39,USDT/IDR,BUY,CLT-008,Mega Lestari,HNWI,C,MM-002,Global OTC Solutions,227004.34800987254,16379.838572051754,16380.263539759228,16458.88880475007,27,3718391045.0729303,3736239322.08928,17848277.016349792,7846102.576387487,10002174.439962305,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-11-21 16:24:37,2024-11-21 17:31:44,2024-11-21 17:31:44,2024-11,SETTLED,EX-001,
OTC-05364,2024-11-21,2024-11-21 13:44:31,USDT/IDR,BUY,CLT-007,Jakarta Capital Alpha,Institutional,A,MM-001,Liquidity Prime,113495.79286085411,16379.838572051754,16379.986982081702,16456.972920897486,26,1859059609.5818317,1867797189.7468662,8737580.165034533,3922374.0984684187,4815206.066566113,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-11-21 14:40:20,2024-11-21 15:26:26,2024-11-21 15:26:26,2024-11,SETTLED,EX-002,
OTC-05365,2024-11-21,2024-11-21 12:10:52,USDC/IDR,BUY,CLT-005,PT Teknologi Nusantara,Corporate,B,MM-003,Apex Alpha Liquidity,265988.566300439,15627.706806470473,15637.4873476244,15707.856040688708,24,4159392840.1358685,4178110107.9164796,18717267.78061104,8774031.226624606,9943236.553986432,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-11-21 13:04:50,2024-11-21 15:07:05,2024-11-21 15:07:05,2024-11,SETTLED,EX-002,
OTC-05366,2024-11-22,2024-11-22 17:18:19,USDC/IDR,SELL,CLT-006,Budi Santoso,HNWI,A,MM-002,Global OTC Solutions,140088.94997525055,15618.241910465746,15624.639531901561,15560.578509820765,20,2188839345.76588,2179865104.44824,8974241.317640305,4577716.719341303,0.0,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-11-22 18:05:09,2024-11-22 20:53:47,2024-11-22 20:53:47,2024-11,PENDING,EX-002,
OTC-05367,2024-11-22,2024-11-22 15:24:07,BTC/IDR,BUY,CLT-004,Siti Aminah,HNWI,C,MM-002,Global OTC Solutions,0.4661341686044625,816889664.554662,816220069.3194826,827075796.2414317,112,380468063.41051376,385528288.6538736,5060225.243359864,809609.4061731346,4250615.83718673,BANK-IDR-002,WALLET-BTC-001,WALLET-USDT-002,2024-11-22 17:22:30,2024-11-22 22:23:48,2024-11-22 22:23:48,2024-11,SETTLED,EX-002,
OTC-05368,2024-11-22,2024-11-22 12:02:20,USDT/IDR,SELL,CLT-005,PT Teknologi Nusantara,Corporate,B,MM-001,Liquidity Prime,236220.2467711492,16413.44008852785,16405.997218952936,16345.29502924281,16,3875428711.58785,3861089625.3549747,14339086.232875347,8108288.213245447,6230798.0196299,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-11-22 12:38:02,2024-11-22 15:59:44,2024-11-22 15:59:44,2024-11,SETTLED,EX-001,
OTC-05369,2024-11-22,2024-11-22 09:27:19,USDT/IDR,BUY,CLT-002,Andi Pratama,HNWI,B,MM-003,Apex Alpha Liquidity,142327.71409779094,16413.44008852785,16418.70170346878,16487.66025062335,21,2336836281.908218,2346650994.2922325,9814712.384014606,4927967.088013688,4886745.296000918,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-11-22 09:46:44,2024-11-22 10:51:15,2024-11-22 10:51:15,2024-11,SETTLED,EX-002,
OTC-05370,2024-11-22,2024-11-22 11:14:24,USDT/IDR,BUY,CLT-003,Indo Global Investment,Institutional,A,MM-003,Apex Alpha Liquidity,420692.66874783474,16413.44008852785,16422.453110261435,16493.06965863556,22,6908805626.342062,6938513490.535333,29707864.193270683,14570878.330124198,15136985.863146486,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-11-22 11:36:31,2024-11-22 15:13:55,2024-11-22 15:13:55,2024-11,SETTLED,EX-002,
OTC-05371,2024-11-22,2024-11-22 10:04:01,USDT/IDR,SELL,CLT-009,PT Sumber Berkah,Corporate,C,MM-003,Apex Alpha Liquidity,128245.52608212274,16413.44008852785,16416.61515474759,16341.098725035752,25,2105357447.0083535,2095672802.7521152,9684644.256238222,4400912.885779441,5283731.370458781,BANK-IDR-002,WALLET-USDT-001,WALLET-USDT-002,2024-11-22 10:35:22,2024-11-22 11:56:02,2024-11-22 11:56:02,2024-11,SETTLED,EX-002,
OTC-05372,2024-11-22,2024-11-22 17:50:08,USDT/IDR,SELL,CLT-008,Mega Lestari,HNWI,C,MM-001,Liquidity Prime,126622.33839518667,16413.44008852785,16411.16159624494,16353.722530658084,14,2078019657.0978186,2070746588.2979765,7273068.799842119,4348567.83542575,0.0,BANK-IDR-001,WALLET-USDT-001,WALLET-USDT-002,2024-11-22 18:20:48,2024-11-22 20:49:33,2024-11-22 20:49:33,2024-11,PENDING,EX-001,
OTC-05373,2024-11-22,2024-11-22 11:54:07,USDC/IDR,BUY,CLT-005,PT Teknologi Nusantara,Corporate,B,MM-002,Global OTC Solutions,93269.6766756588,15618.241910465746,15611.20976216436,15667.410117308153,15,1456052487.0329583,1461294275.9862769,5241788.953318596,3068717.9795711813,2173070.9737474145,BANK-IDR-003,WALLET-USDC-001,WALLET-USDT-002,2024-11-22 12:09:32,2024-11-22 14:13:12,2024-11-22 14:13:12,2024-11,SETTLED,EX-001,
OTC-05374,2024-11-22,2024-11-22 14:02:50,PAXG/IDR,BUY,CLT-008,Mega Lestari,HNWI,C,MM-003,Apex Alpha Liquidity,7.44525922004911,32810336.86283565,32813972.195660464,33106016.54820184,68,244308529.0361762,246482874.94459814,2174345.9084219337,517614.0373836561,1656731.8710382776,BANK-IDR-002,WALLET-PAXG-001,WALLET-USDT-002,2024-11-22 15:34:43,2024-11-23 09:38:13,2024-11-23 09:38:13,2024-11,SETTLED,EX-002,
OTC-05375,2024-11-22,2024-11-22 11:38:44,USDC/IDR,SELL,CLT-008,Mega Lestari,HNWI,C,MM-003,Apex Alpha Liquidity,46117.12974268704,15618.241910465746,15613.685872439328,15541.862917426108,25,720058377.1408441,716746108.6059963,3312268.5348478556,1505166.8280725922,1807101.7067752634,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-11-22 12:05:28,2024-11-22 13:39:33,2024-11-22 13:39:33,2024-11,SETTLED,EX-001,
OTC-05376,2024-11-22,2024-11-22 11:35:41,USDT/IDR,BUY,CLT-006,Budi Santoso,HNWI,A,MM-001,Liquidity Prime,217529.56661368834,16413.44008852785,16419.76627930445,16493.65522756132,24,3571784642.635151,3587857673.5270095,16073030.891858578,7534501.11440672,8538529.777451858,BANK-IDR-001,WALLET-USDT-001,WALLET-USDT-002,2024-11-22 12:03:32,2024-11-22 13:24:39,2024-11-22 13:24:39,2024-11,SETTLED,EX-002,
OTC-05377,2024-11-22,2024-11-22 16:20:55,USDC/IDR,SELL,CLT-001,PT Maju Jaya Bersama,Corporate,A,MM-002,Global OTC Solutions,25172.046376120034,15618.241910465746,15629.094905181417,15555.638159127064,26,393416301.77000797,391567245.15168893,1849056.6183190346,822291.2148185467,1026765.4035004879,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-11-22 16:30:42,2024-11-22 20:03:45,2024-11-22 20:03:45,2024-11,SETTLED,EX-002,
OTC-05378,2024-11-22,2024-11-22 17:24:37,USDT/IDR,SELL,CLT-010,Dewi Sartika,HNWI,B,MM-003,Apex Alpha Liquidity,95914.78658329994,16413.44008852785,16415.997734478624,16345.408944220366,22,1574536919.2544525,1567766410.5016584,6770508.752794027,3292309.4620534824,3478199.290740545,BANK-IDR-001,WALLET-USDT-001,WALLET-USDT-002,2024-11-22 18:03:59,2024-11-22 18:30:04,2024-11-22 18:30:04,2024-11,SETTLED,EX-001,
OTC-05379,2024-11-22,2024-11-22 16:47:03,USDT/IDR,BUY,CLT-009,PT Sumber Berkah,Corporate,C,MM-001,Liquidity Prime,442497.14576125116,16413.44008852785,16422.461890593506,16476.656014832464,12,7266892512.9605465,7290873258.253317,23980745.292770386,15310833.842331965,8669911.450438421,BANK-IDR-001,WALLET-USDT-001,WALLET-USDT-002,2024-11-22 17:40:46,2024-11-22 19:08:53,2024-11-22 19:08:53,2024-11,SETTLED,EX-001,
OTC-05380,2024-11-22,2024-11-22 09:10:16,USDC/IDR,BUY,CLT-002,Andi Pratama,HNWI,B,MM-003,Apex Alpha Liquidity,115693.54093293526,15618.241910465746,15606.039456199116,15670.024217969532,20,1805517964.626775,1812920588.281745,7402623.654969931,3807133.2353916643,3595490.4195782663,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-11-22 09:36:59,2024-11-22 11:21:48,2024-11-22 11:21:48,2024-11,SETTLED,EX-002,
OTC-05381,2024-11-22,2024-11-22 12:46:47,USDC/IDR,SELL,CLT-007,Jakarta Capital Alpha,Institutional,A,MM-002,Global OTC Solutions,266879.6562265113,15618.241910465746,15618.827009338624,15559.475466703136,17,4168347182.9136415,4152507463.618569,15839719.295072556,8720265.673598994,7119453.621473562,BANK-IDR-002,WALLET-USDC-001,WALLET-USDT-002,2024-11-22 13:00:00,2024-11-22 15:50:03,2024-11-22 15:50:03,2024-11,SETTLED,EX-002,
OTC-05382,2024-11-22,2024-11-22 15:39:36,USDC/IDR,SELL,CLT-009,PT Sumber Berkah,Corporate,C,MM-001,Liquidity Prime,140074.4834065028,15618.241910465746,15622.28903736435,15550.426507792474,25,2188284066.5358834,2178217959.8298182,10066106.706065178,4574257.715642618,5491848.99042256,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-11-22 16:18:07,2024-11-22 17:54:29,2024-11-22 17:54:29,2024-11,SETTLED,EX-001,
OTC-05383,2024-11-22,2024-11-22 14:06:19,USDT/IDR,BUY,CLT-010,Dewi Sartika,HNWI,B,MM-002,Global OTC Solutions,433130.49476173136,16413.44008852785,16425.776626504627,16486.552000022693,16,7114504757.0836315,7140828424.684841,26323667.60120964,14995739.691838166,11327927.909371475,BANK-IDR-003,WALLET-USDT-001,WALLET-USDT-002,2024-11-22 14:28:55,2024-11-22 15:51:25,2024-11-22 15:51:25,2024-11,SETTLED,EX-001,
OTC-05384,2024-11-22,2024-11-22 10:07:51,USDC/IDR,BUY,CLT-010,Dewi Sartika,HNWI,B,MM-003,Apex Alpha Liquidity,306065.0644791012,15618.241910465746,15623.094903454223,15694.961140010111,25,4781683548.988834,4803679293.314182,21995744.3253479,10087726.515959783,11908017.809388118,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-11-22 11:04:46,2024-11-22 13:05:35,2024-11-22 13:05:35,2024-11,SETTLED,EX-001,
OTC-05385,2024-11-25,2024-11-25 10:19:39,BTC/IDR,BUY,CLT-003,Indo Global Investment,Institutional,A,MM-003,Apex Alpha Liquidity,1.5057881090205796,786706440.3844434,786129319.89335,794855355.3441662,90,1183744182.0478418,1196883742.4685729,13139560.420731068,2513455.859184003,10626104.561547065,BANK-IDR-002,WALLET-BTC-001,WALLET-USDT-002,2024-11-25 12:03:20,2024-11-25 18:05:27,2024-11-25 18:05:27,2024-11,SETTLED,EX-002,
OTC-05386,2024-11-25,2024-11-25 17:53:40,USDC/IDR,SELL,CLT-003,Indo Global Investment,Institutional,A,MM-003,Apex Alpha Liquidity,345072.44649264053,15614.215551013638,15617.755190478496,15553.722394197534,20,5389256992.30155,5367161038.633113,22095953.668437004,11271038.181129536,10824915.487307468,BANK-IDR-001,WALLET-USDC-001,WALLET-USDT-002,2024-11-25 18:24:20,2024-11-25 21:42:16,2024-11-25 21:42:16,2024-11,SETTLED,EX-001,
OTC-05387,2024-11-25,2024-11-25 14:23:24,USDT/IDR,BUY,CLT-005,PT Teknologi Nusantara,Corporate,B,MM-002,Global OTC Solutions,338876.388819566,16400.996707005455,16389.55468835975,16453.47395164435,18,5554033107.152139,5575693836.270032,21660729.11789322,11708957.056167066,9951772.061726153,BANK-IDR-001,WALLET-USDT-001,WALLET-USDT-002,2024-11-25 14:32:48,2024-11-25 16:00:31,2024-11-25 16:00:31,2024-11,SETTLED,EX-001,
OTC-05388,2024-11-25,2024-11-25 14:28:00,USDT/IDR,BUY,CLT-009,PT Sumber Berkah,Corporate,C,MM-003,Apex Alpha Liquidity,8045.597849893491,16400.996707005455,16389.48176668902,16461.59548646245,23,131863179.26294175,132443377.25169869,580197.9887569398,278131.0922285672,302066.89652837254,BANK-IDR-001,WALLET-USDT-001,WALLET-USDT-002,2024-11-25 15:04:51,2024-11-25 15:31:41,2024-11-25 15:31:41,2024-11,SETTLED,EX-001,
